2021-02-23 14:28:23.329631|0.00|232.30|0.00|0.00|50.00|0.00
2021-02-23 14:28:25.954081|0.00|232.50|0.00|0.00|50.00|0.00
2021-02-23 14:28:28.577657|0.00|232.50|0.00|0.00|50.00|0.00
2021-02-23 14:28:31.202060|0.00|232.60|0.00|0.00|50.00|0.00
2021-02-23 14:29:39.265925|0.00|232.50|0.00|0.00|49.90|0.00
2021-02-23 14:29:40.892662|0.00|232.70|0.00|0.00|49.90|0.00
2021-02-23 14:29:43.951090|0.00|232.70|0.00|0.00|50.00|0.00
2021-02-23 14:29:47.010678|0.00|232.60|0.00|0.00|50.00|0.00
2021-02-23 14:29:50.071294|0.00|232.50|0.00|0.00|50.00|0.00
2021-02-23 14:29:53.132634|0.00|232.30|0.00|0.00|49.90|0.00
2021-02-23 14:29:56.190469|0.00|232.50|0.00|0.00|50.00|0.00
2021-02-23 14:29:59.250725|0.00|232.50|0.00|0.00|49.90|0.00
2021-02-23 14:30:02.310370|0.00|232.60|0.00|0.00|49.90|0.00
2021-02-23 14:39:53.781526|0.00|230.20|0.00|0.00|49.90|0.00
2021-02-23 14:39:55.409165|0.00|230.30|0.00|0.00|50.00|0.00
2021-02-23 14:39:58.467813|0.00|230.40|0.00|0.00|49.90|0.00
2021-02-23 14:40:01.528228|0.00|230.80|0.00|0.00|49.90|0.00
2021-02-23 14:40:04.588079|0.00|230.90|0.00|0.00|50.00|0.00
2021-02-23 14:40:07.648521|0.00|231.00|0.00|0.00|49.90|0.00
2021-02-23 14:40:10.708086|0.00|230.90|0.00|0.00|49.90|0.00
2021-02-23 14:40:13.767590|0.00|231.20|0.00|0.00|50.00|0.00
2021-02-23 14:40:16.827347|0.00|231.00|0.00|0.00|50.00|0.00
2021-02-23 14:40:19.888141|0.00|231.00|0.00|0.00|50.00|0.00
2021-02-23 14:40:22.947772|0.00|231.20|0.00|0.00|50.00|0.00
2021-02-23 14:50:36.741773|0.00|232.40|0.00|0.00|50.00|0.00
2021-02-23 14:50:39.865917|0.00|231.90|0.00|0.00|50.00|0.00
2021-02-23 14:50:43.994168|0.00|232.20|0.00|0.00|50.00|0.00
2021-02-23 14:50:48.119316|0.00|232.00|0.00|0.00|50.00|0.00
2021-02-23 14:50:52.245598|0.00|232.00|0.00|0.00|50.00|0.00
2021-02-23 14:50:56.375018|0.00|232.00|0.00|0.00|50.00|0.00
2021-02-23 20:47:22.325385|7.00|234.60|0.00|0.56|49.90|0.05
2021-02-23 20:47:26.886577|7.00|234.70|0.00|0.56|50.00|0.05
2021-02-23 20:47:31.013249|7.00|234.70|0.00|0.56|49.90|0.05
2021-02-23 20:47:35.141689|7.00|234.50|0.00|0.55|50.00|0.05
2021-02-23 20:47:39.275263|7.00|234.30|0.00|0.54|50.00|0.05
2021-02-23 20:47:43.411116|7.00|234.30|0.00|0.54|50.00|0.05
2021-02-24 12:46:52.101654|7.00|235.10|0.00|0.57|50.00|0.05
2021-02-24 12:46:53.267212|7.00|235.10|0.00|0.57|50.00|0.05
2021-02-24 12:46:56.302568|7.00|235.00|0.00|0.57|50.00|0.05
2021-02-24 12:47:02.422598|7.00|235.50|0.00|0.56|50.00|0.05
2021-02-24 12:47:08.543509|7.00|235.70|0.00|0.56|50.00|0.05
2021-02-24 12:51:36.727947|7.00|235.90|0.00|0.56|50.00|0.05
2021-02-24 12:51:37.891192|7.00|235.80|0.00|0.57|50.00|0.05
2021-02-24 12:51:43.991732|7.10|235.50|0.00|0.57|50.00|0.05
2021-02-24 12:51:50.111475|7.00|235.70|0.00|0.57|50.00|0.05
2021-02-24 12:51:56.232098|7.00|235.80|0.00|0.56|50.00|0.05
2021-02-24 12:52:41.813120|7.00|235.50|0.00|0.57|50.00|0.05
2021-02-24 12:52:42.980610|7.00|235.50|0.00|0.57|50.00|0.05
2021-02-24 12:52:49.079765|7.00|235.40|0.00|0.57|50.00|0.05
2021-02-24 12:52:55.200407|7.00|235.30|0.00|0.57|50.00|0.05
2021-02-24 12:53:01.318076|7.00|235.70|0.00|0.57|50.00|0.05
2021-02-24 12:55:37.173564|7.00|235.60|0.00|0.57|50.00|0.05
2021-02-24 12:55:38.332770|7.00|235.60|0.00|0.56|50.00|0.05
2021-02-24 12:55:44.430752|7.00|235.50|0.00|0.56|50.00|0.05
2021-02-24 12:57:11.569206|7.00|235.80|0.00|0.56|50.00|0.05
2021-02-24 12:57:12.732137|7.00|235.60|0.00|0.56|50.00|0.05
2021-02-24 12:57:18.832586|7.00|235.60|0.00|0.56|50.00|0.05
2021-02-24 12:57:24.951502|7.00|235.20|0.00|0.55|50.00|0.05
2021-02-24 12:57:31.073398|7.00|235.40|0.00|0.56|50.00|0.05
2021-02-24 12:57:37.190701|7.00|233.70|0.00|0.57|50.00|0.05
2021-02-24 12:58:30.507075|7.00|234.00|0.00|0.56|50.00|0.05
2021-02-24 12:58:31.658937|7.00|234.10|0.00|0.56|50.00|0.05
2021-02-24 12:58:37.768645|7.00|234.10|0.00|0.58|50.00|0.05
2021-02-24 12:58:43.895197|7.00|234.20|0.00|0.57|50.00|0.05
2021-02-24 12:58:46.962809|7.00|233.90|0.00|0.58|50.00|0.05
2021-02-24 12:58:53.074363|7.00|233.90|0.00|0.58|50.00|0.05
2021-02-24 13:03:33.230791|7.00|232.50|0.00|0.56|50.00|0.05
2021-02-24 13:03:34.390521|6.90|232.60|0.00|0.56|50.00|0.05
2021-02-24 13:03:37.432438|6.90|232.60|0.00|0.55|50.00|0.05
2021-02-24 13:03:43.552463|7.00|232.60|0.00|0.57|50.00|0.05
2021-02-24 13:03:49.671527|7.00|232.50|0.00|0.57|50.00|0.05
2021-02-24 13:03:55.796288|7.00|232.30|0.00|0.57|50.00|0.05
2021-02-24 13:05:35.369795|7.00|232.10|0.00|0.57|50.00|0.05
2021-02-24 13:05:36.531327|7.00|232.40|0.00|0.57|50.00|0.05
2021-02-24 13:05:39.572957|7.00|232.40|0.00|0.57|49.90|0.05
2021-02-24 13:05:42.632600|7.00|232.50|0.00|0.57|50.00|0.05
2021-02-24 13:05:45.690849|7.00|232.60|0.00|0.57|50.00|0.05
2021-02-24 13:05:48.751070|7.00|232.70|0.00|0.57|50.00|0.05
2021-02-24 13:05:51.809591|7.00|232.70|0.00|0.57|50.00|0.05
2021-02-24 13:05:54.876159|7.00|232.80|0.00|0.57|50.00|0.05
2021-02-24 13:05:57.929570|7.00|232.80|0.00|0.57|50.00|0.05
2021-02-24 13:12:39.356203|6.90|234.70|0.01|0.57|50.00|0.05
2021-02-24 13:12:46.636390|6.90|234.50|0.01|0.57|49.90|0.05
2021-02-24 13:12:58.865250|7.00|233.90|0.01|0.58|50.00|0.05
2021-02-24 13:13:44.251710|7.00|233.80|0.01|0.58|50.00|0.05
2021-02-24 13:13:51.533464|7.00|233.60|0.01|0.58|50.00|0.05
2021-02-24 13:13:57.633791|7.00|233.80|0.01|0.56|50.00|0.05
2021-02-24 13:14:59.213279|7.00|233.80|0.01|0.58|50.00|0.05
2021-02-24 13:15:02.416786|7.00|233.80|0.01|0.58|49.90|0.05
2021-02-24 13:15:03.474349|7.00|233.80|0.01|0.58|50.00|0.05
2021-02-24 13:15:03.480324|7.00|233.80|0.01|0.58|50.00|0.05
2021-02-24 13:15:05.610600|7.00|233.70|0.01|0.58|50.00|0.05
2021-02-24 13:15:05.620833|7.00|233.50|0.01|0.58|50.00|0.05
2021-02-24 13:15:07.737669|7.00|233.70|0.01|0.58|50.00|0.057.00|233.90|0.01|0
2021-02-24 13:15:09.865489|.58|50.00|0.057.00|233.90|0.01|0.58|50.00|0.05
2021-02-24 13:15:09.871211|7.00|233.90|0.01|0.58|50.00|0.057.00|233.80|0.01|0
2021-02-24 13:15:13.061043|.56|50.00|0.057.00|233.90|0.01|0.56|50.00|0.05
2021-02-24 13:15:13.072790|6.90|233.80|0.01|0.56|50.00|0.056.90|233.80|0.01|0
2021-02-24 13:15:16.252523|.56|50.00|0.05
2021-02-24 13:15:16.261080|7.00|233.80|0.01|0.56|50.00|0.057.00|233.80|0.01|0
2021-02-24 13:15:18.382723|.56|50.00|0.057.00|233.90|0.01|0.56|50.00|0.05
2021-02-24 13:15:18.390326|7.00|234.00|0.01|0.56|49.90|0.057.00|233.90|0.01|0
2021-02-24 13:15:20.509757|.56|50.00|0.05
2021-02-24 13:15:20.517755|7.00|233.90|0.01|0.56|50.00|0.057.10|234.00|0.01|0
2021-02-24 13:15:23.700410|.57|49.90|0.057.00|234.00|0.01|0.56|50.00|0.05
2021-02-24 13:17:08.241587|7.00|233.90|0.01|0.58|50.00|0.05

2021-02-24 13:17:32.392430|7.00|233.80|0.01|0.56|49.90|0.05

2021-02-24 13:17:34.606525|7.00|233.80|0.01|0.56|50.00|0.05

2021-02-24 13:17:34.614425|7.00|233.80|0.01|0.56|50.00|0.05

2021-02-24 13:17:36.717159|6.90|233.70|0.01|0.56|50.00|0.05

2021-02-24 13:17:36.725825|7.00|233.90|0.01|0.56|49.90|0.05

2021-02-24 13:17:38.842661|7.00|233.90|0.01|0.56|50.00|0.05

2021-02-24 13:17:38.850016|7.00|234.00|0.01|0.56|49.90|0.05

2021-02-24 13:17:40.973751|7.00|234.00|0.01|0.56|50.00|0.05
7.00|234.10|0.01
2021-02-24 13:17:43.104148||0.56|50.00|0.05

2021-02-24 13:17:43.109767|7.00|234.20|0.01|0.56|50.00|0.05
7.00|234.10|0.01
2021-02-24 13:17:44.348434||0.56|50.00|0.05
2021-02-24 13:17:44.355338|
7.00|233.90|0.01|0.56|50.00|0.05
2021-02-24 13:17:45.240518|

2021-02-24 13:17:46.306389|7.00|234.10|0.01|0.56|50.00|0.05

2021-02-24 13:17:46.313594|7.00|234.00|0.01|0.56|50.00|0.05

2021-02-24 13:17:48.437592|7.00|234.00|0.01|0.56|50.00|0.05

2021-02-24 13:17:48.444837|7.00|234.10|0.01|0.56|50.00|0.05

2021-02-24 13:17:50.769509|7.00|234.10|0.01|0.55|49.90|0.05

2021-02-24 13:17:50.777605|7.00|234.10|0.01|0.56|50.00|0.05

2021-02-24 13:17:52.692242|7.00|234.10|0.01|0.56|50.00|0.05

2021-02-24 13:17:52.695858|7.00|234.10|0.01|0.56|50.00|0.05

2021-02-24 13:17:54.822772|7.00|233.80|0.01|0.56|50.00|0.05

2021-02-24 13:17:54.828319|7.00|233.80|0.01|0.56|49.90|0.05

2021-02-24 13:18:57.574674|7.00|234.20|0.01|0.57|50.00|0.05
2021-02-24 13:18:58.733435|7.00|234.30|0.01|0.57|50.00|0.05
2021-02-24 13:19:07.583469|7.00|234.30|0.01|0.56|50.00|0.05
2021-02-24 13:19:10.956936|7.00|234.30|0.01|0.57|50.00|0.05
2021-02-24 13:19:45.765810|7.00|234.30|0.01|0.57|50.00|0.05
2021-02-24 13:19:46.925544|7.00|234.40|0.01|0.56|50.00|0.05
2021-02-24 13:19:53.028446|7.00|234.30|0.01|0.55|50.00|0.05
2021-02-24 13:19:59.145280|7.00|234.30|0.01|0.56|50.00|0.05
2021-02-24 13:20:05.267140|7.00|234.30|0.01|0.57|50.00|0.05
2021-02-24 13:20:11.386158|7.00|234.00|0.01|0.58|50.00|0.05
2021-02-24 13:22:18.987793|
2021-02-24 13:22:21.141122|
2021-02-24 13:22:21.148493|
2021-02-24 13:22:21.154753|
2021-02-24 13:22:21.161196|
2021-02-24 13:22:21.165917|
2021-02-24 13:22:21.170730|
2021-02-24 13:22:21.175608|
2021-02-24 13:22:21.180312|
2021-02-24 13:22:21.185009|
2021-02-24 13:22:21.190526|
2021-02-24 13:22:21.195653|
2021-02-24 13:22:21.200762|
2021-02-24 13:22:21.205385|
2021-02-24 13:22:21.210028|
2021-02-24 13:22:21.214689|
2021-02-24 13:22:21.220477|
2021-02-24 13:22:21.225952|
2021-02-24 13:22:21.231726|
2021-02-24 13:22:21.237178|
2021-02-24 13:22:21.242757|
2021-02-24 13:22:21.248149|
2021-02-24 13:22:21.255108|
2021-02-24 13:22:21.261252|
2021-02-24 13:22:21.267117|
2021-02-24 13:22:21.271643|
2021-02-24 13:22:21.275838|
2021-02-24 13:22:21.280159|
2021-02-24 13:22:21.284412|
2021-02-24 13:22:21.288630|
2021-02-24 13:22:21.293168|
2021-02-24 13:22:21.297394|
2021-02-24 13:22:21.301733|
2021-02-24 13:22:21.305928|
2021-02-24 13:22:21.310299|
2021-02-24 13:22:21.314418|
2021-02-24 13:22:21.319210|
2021-02-24 13:22:21.323817|
2021-02-24 13:22:21.327955|
2021-02-24 13:22:21.332133|
2021-02-24 13:22:21.336255|
2021-02-24 13:22:21.340423|
2021-02-24 13:22:21.344622|
2021-02-24 13:22:21.349077|
2021-02-24 13:22:21.353344|
2021-02-24 13:22:21.357500|
2021-02-24 13:22:21.361821|
2021-02-24 13:22:21.366008|
2021-02-24 13:22:21.370598|
2021-02-24 13:22:21.374723|
2021-02-24 13:22:21.378849|
2021-02-24 13:22:21.382998|
2021-02-24 13:22:21.388085|
2021-02-24 13:22:21.392791|
2021-02-24 13:22:21.396923|
2021-02-24 13:22:21.401104|
2021-02-24 13:22:21.405229|
2021-02-24 13:22:21.409390|
2021-02-24 13:22:21.412942|
2021-02-24 13:22:21.416402|
2021-02-24 13:22:21.419963|
2021-02-24 13:22:21.423513|
2021-02-24 13:22:21.426977|
2021-02-24 13:22:21.430483|
2021-02-24 13:22:21.433936|
2021-02-24 13:22:21.437354|
2021-02-24 13:22:21.440921|
2021-02-24 13:22:21.444330|
2021-02-24 13:22:21.447779|
2021-02-24 13:22:21.453607|
2021-02-24 13:22:21.457070|
2021-02-24 13:22:21.460679|
2021-02-24 13:22:21.464111|
2021-02-24 13:22:21.467508|
2021-02-24 13:22:21.471000|
2021-02-24 13:22:21.474435|
2021-02-24 13:22:21.477836|
2021-02-24 13:22:21.481344|
2021-02-24 13:22:21.484880|
2021-02-24 13:22:21.488341|
2021-02-24 13:22:21.492105|
2021-02-24 13:22:21.495598|
2021-02-24 13:22:21.499127|
2021-02-24 13:22:21.502587|
2021-02-24 13:22:21.506033|
2021-02-24 13:22:21.509710|
2021-02-24 13:22:21.513143|
2021-02-24 13:22:21.516531|
2021-02-24 13:22:21.521901|
2021-02-24 13:22:21.525297|
2021-02-24 13:22:21.528702|
2021-02-24 13:22:21.532223|
2021-02-24 13:22:21.535636|
2021-02-24 13:22:21.539242|
2021-02-24 13:22:21.543209|
2021-02-24 13:22:21.547251|
2021-02-24 13:22:21.551237|
2021-02-24 13:22:21.555330|
2021-02-24 13:22:21.559257|
2021-02-24 13:22:21.563185|
2021-02-24 13:22:21.567258|
2021-02-24 13:22:21.570994|
2021-02-24 13:22:21.574428|
2021-02-24 13:22:21.577876|
2021-02-24 13:22:21.581361|
2021-02-24 13:22:21.584817|
2021-02-24 13:22:21.589232|
2021-02-24 13:22:21.592956|
2021-02-24 13:22:21.597334|
2021-02-24 13:22:21.601090|
2021-02-24 13:22:21.604500|
2021-02-24 13:22:21.608325|
2021-02-24 13:22:21.612808|
2021-02-24 13:22:21.616935|
2021-02-24 13:22:21.621042|
2021-02-24 13:22:21.625105|
2021-02-24 13:22:21.629453|
2021-02-24 13:22:21.634064|
2021-02-24 13:22:21.637649|
2021-02-24 13:22:21.641390|
2021-02-24 13:22:21.644818|
2021-02-24 13:22:21.648215|
2021-02-24 13:22:21.651947|
2021-02-24 13:22:21.656040|
2021-02-24 13:22:21.659575|
2021-02-24 13:22:21.663034|
2021-02-24 13:22:21.666436|
2021-02-24 13:22:21.669952|
2021-02-24 13:22:21.673347|
2021-02-24 13:22:21.677581|
2021-02-24 13:22:21.681927|
2021-02-24 13:22:21.685347|
2021-02-24 13:22:21.688849|
2021-02-24 13:22:21.692419|
2021-02-24 13:22:21.696024|
2021-02-24 13:22:21.700166|
2021-02-24 13:22:21.703646|
2021-02-24 13:22:21.707016|
2021-02-24 13:22:21.710531|
2021-02-24 13:22:21.713947|
2021-02-24 13:22:21.717343|
2021-02-24 13:22:21.721695|
2021-02-24 13:22:21.725145|
2021-02-24 13:22:21.728535|
2021-02-24 13:22:21.732336|
2021-02-24 13:22:21.735738|
2021-02-24 13:22:21.739553|
2021-02-24 13:22:21.743548|
2021-02-24 13:22:21.747602|
2021-02-24 13:22:21.752256|
2021-02-24 13:22:21.756373|
2021-02-24 13:22:21.760548|
2021-02-24 13:22:21.764661|
2021-02-24 13:22:21.768733|
2021-02-24 13:22:21.772943|
2021-02-24 13:22:21.776976|
2021-02-24 13:22:21.780838|
2021-02-24 13:22:21.784527|
2021-02-24 13:22:21.789214|
2021-02-24 13:22:21.792869|
2021-02-24 13:22:21.796448|
2021-02-24 13:22:21.800168|
2021-02-24 13:22:21.803816|
2021-02-24 13:22:21.807687|
2021-02-24 13:22:21.811621|
2021-02-24 13:22:21.815320|
2021-02-24 13:22:21.818816|
2021-02-24 13:22:21.822603|
2021-02-24 13:22:21.826468|
2021-02-24 13:22:21.830146|
2021-02-24 13:22:21.833947|
2021-02-24 13:22:21.837439|
2021-02-24 13:22:21.841330|
2021-02-24 13:22:21.844955|
2021-02-24 13:22:21.848671|
2021-02-24 13:22:21.852686|
2021-02-24 13:22:21.856876|
2021-02-24 13:22:21.860532|
2021-02-24 13:22:21.864278|
2021-02-24 13:22:21.867882|
2021-02-24 13:22:21.871771|
2021-02-24 13:22:21.875481|
2021-02-24 13:22:21.879306|
2021-02-24 13:22:21.883006|
2021-02-24 13:22:21.886851|
2021-02-24 13:22:21.890603|
2021-02-24 13:22:21.894441|
2021-02-24 13:22:21.898077|
2021-02-24 13:22:21.902283|
2021-02-24 13:22:21.905930|
2021-02-24 13:22:21.909571|
2021-02-24 13:22:21.913172|
2021-02-24 13:22:21.916863|
2021-02-24 13:22:21.922097|
2021-02-24 13:22:21.926185|
2021-02-24 13:22:21.930868|
2021-02-24 13:22:21.934851|
2021-02-24 13:22:21.938508|
2021-02-24 13:22:21.942426|
2021-02-24 13:22:21.946139|
2021-02-24 13:22:21.950002|
2021-02-24 13:22:21.953512|
2021-02-24 13:22:21.957506|
2021-02-24 13:22:21.961312|
2021-02-24 13:22:21.965128|
2021-02-24 13:22:21.969762|
2021-02-24 13:22:21.974590|
2021-02-24 13:22:21.979558|
2021-02-24 13:22:21.984343|
2021-02-24 13:22:21.990165|
2021-02-24 13:22:21.995296|
2021-02-24 13:22:22.000304|
2021-02-24 13:22:22.005157|
2021-02-24 13:22:22.010127|
2021-02-24 13:22:22.014878|
2021-02-24 13:22:22.019720|
2021-02-24 13:22:22.024719|
2021-02-24 13:22:22.029557|
2021-02-24 13:22:22.034691|
2021-02-24 13:22:22.039490|
2021-02-24 13:22:22.044528|
2021-02-24 13:22:22.049243|
2021-02-24 13:22:22.055011|
2021-02-24 13:22:22.060185|
2021-02-24 13:22:22.065023|
2021-02-24 13:22:22.069828|
2021-02-24 13:22:22.073493|
2021-02-24 13:22:22.077215|
2021-02-24 13:22:22.081238|
2021-02-24 13:22:22.084868|
2021-02-24 13:22:22.089128|
2021-02-24 13:22:22.092793|
2021-02-24 13:22:22.096615|
2021-02-24 13:22:22.100268|
2021-02-24 13:22:22.103985|
2021-02-24 13:22:22.107581|
2021-02-24 13:22:22.111396|
2021-02-24 13:22:22.115026|
2021-02-24 13:22:22.118865|
2021-02-24 13:22:22.123333|
2021-02-24 13:22:22.127082|
2021-02-24 13:22:22.130753|
2021-02-24 13:22:22.134518|
2021-02-24 13:22:22.138130|
2021-02-24 13:22:22.142188|
2021-02-24 13:22:22.145933|
2021-02-24 13:22:22.150000|
2021-02-24 13:22:22.153752|
2021-02-24 13:22:22.157456|
2021-02-24 13:22:22.161450|
2021-02-24 13:22:22.165325|
2021-02-24 13:22:22.169067|
2021-02-24 13:22:22.172832|
2021-02-24 13:22:22.176503|
2021-02-24 13:22:22.180459|
2021-02-24 13:22:22.184143|
2021-02-24 13:22:22.188813|
2021-02-24 13:22:22.192510|
2021-02-24 13:22:22.196310|
2021-02-24 13:22:22.200187|
2021-02-24 13:22:22.204062|
2021-02-24 13:22:22.207822|
2021-02-24 13:22:22.211946|
2021-02-24 13:22:22.215702|
2021-02-24 13:22:22.219723|
2021-02-24 13:22:22.223544|
2021-02-24 13:22:22.227409|
2021-02-24 13:22:22.231212|
2021-02-24 13:22:22.234890|
2021-02-24 13:22:22.238587|
2021-02-24 13:22:22.242621|
2021-02-24 13:22:22.246295|
2021-02-24 13:22:22.250161|
2021-02-24 13:22:22.254825|
2021-02-24 13:22:22.259324|
2021-02-24 13:22:22.264006|
2021-02-24 13:22:22.268194|
2021-02-24 13:22:22.272024|
2021-02-24 13:22:22.275920|
2021-02-24 13:22:22.279878|
2021-02-24 13:22:22.283747|
2021-02-24 13:22:22.287618|
2021-02-24 13:22:22.291598|
2021-02-24 13:22:22.295232|
2021-02-24 13:22:22.299266|
2021-02-24 13:22:22.302982|
2021-02-24 13:22:22.306659|
2021-02-24 13:22:22.310519|
2021-02-24 13:22:22.314162|
2021-02-24 13:22:22.317665|
2021-02-24 13:22:22.322782|
2021-02-24 13:22:22.326456|
2021-02-24 13:22:22.330337|
2021-02-24 13:22:22.334039|
2021-02-24 13:22:22.337901|
2021-02-24 13:22:22.341662|
2021-02-24 13:22:22.345446|
2021-02-24 13:22:22.349260|
2021-02-24 13:22:22.353130|
2021-02-24 13:22:22.356840|
2021-02-24 13:22:22.360815|
2021-02-24 13:22:22.364582|
2021-02-24 13:22:22.368351|
2021-02-24 13:22:22.372091|
2021-02-24 13:22:22.375924|
2021-02-24 13:22:22.379881|
2021-02-24 13:22:22.383700|
2021-02-24 13:22:22.388297|
2021-02-24 13:22:22.392150|
2021-02-24 13:22:22.395842|
2021-02-24 13:22:22.399886|
2021-02-24 13:22:22.403654|
2021-02-24 13:22:22.407521|
2021-02-24 13:22:22.411340|
2021-02-24 13:22:22.415268|
2021-02-24 13:22:22.419125|
2021-02-24 13:22:22.422985|
2021-02-24 13:22:22.426697|
2021-02-24 13:22:22.430599|
2021-02-24 13:22:22.434287|
2021-02-24 13:22:22.438071|
2021-02-24 13:22:22.442035|
2021-02-24 13:22:22.445697|
2021-02-24 13:22:22.449403|
2021-02-24 13:22:22.453716|
2021-02-24 13:22:22.457597|
2021-02-24 13:22:22.461558|
2021-02-24 13:22:22.465237|
2021-02-24 13:22:22.469054|
2021-02-24 13:22:22.472750|
2021-02-24 13:22:22.476529|
2021-02-24 13:22:22.480248|
2021-02-24 13:22:22.483934|
2021-02-24 13:22:22.487752|
2021-02-24 13:22:22.491640|
2021-02-24 13:22:22.495434|
2021-02-24 13:22:22.499312|
2021-02-24 13:22:22.503085|
2021-02-24 13:22:22.506792|
2021-02-24 13:22:22.510432|
2021-02-24 13:22:22.514163|
2021-02-24 13:22:22.517631|
2021-02-24 13:22:22.522602|
2021-02-24 13:22:22.526221|
2021-02-24 13:22:22.529875|
2021-02-24 13:22:22.533514|
2021-02-24 13:22:22.537279|
2021-02-24 13:22:22.541097|
2021-02-24 13:22:22.544928|
2021-02-24 13:22:22.548613|
2021-02-24 13:22:22.552477|
2021-02-24 13:22:22.556166|
2021-02-24 13:22:22.560220|
2021-02-24 13:22:22.563966|
2021-02-24 13:22:22.567704|
2021-02-24 13:22:22.571408|
2021-02-24 13:22:22.575164|
2021-02-24 13:22:22.578776|
2021-02-24 13:22:22.582712|
2021-02-24 13:22:22.586663|
2021-02-24 13:22:22.591236|
2021-02-24 13:22:22.595145|
2021-02-24 13:22:22.600266|
2021-02-24 13:22:22.603979|
2021-02-24 13:22:22.607834|
2021-02-24 13:22:22.611484|
2021-02-24 13:22:22.615244|
2021-02-24 13:22:22.618938|
2021-02-24 13:22:22.624449|
2021-02-24 13:22:22.632022|
2021-02-24 13:22:22.637657|
2021-02-24 13:22:22.641403|
2021-02-24 13:22:22.645044|
2021-02-24 13:22:22.648632|
2021-02-24 13:22:22.652981|
2021-02-24 13:22:22.659058|
2021-02-24 13:22:22.665874|
2021-02-24 13:22:22.673914|
2021-02-24 13:22:22.678214|
2021-02-24 13:22:22.683085|
2021-02-24 13:22:22.687226|
2021-02-24 13:22:22.691563|
2021-02-24 13:22:22.695954|
2021-02-24 13:22:22.700141|
2021-02-24 13:22:22.703747|
2021-02-24 13:22:22.707246|
2021-02-24 13:22:22.711439|
2021-02-24 13:22:22.717145|
2021-02-24 13:22:22.721682|
2021-02-24 13:22:22.725177|
2021-02-24 13:22:22.728682|
2021-02-24 13:22:22.732905|
2021-02-24 13:22:22.737117|
2021-02-24 13:22:22.741337|
2021-02-24 13:22:22.745548|
2021-02-24 13:22:22.750060|
2021-02-24 13:22:22.754817|
2021-02-24 13:22:22.758926|
2021-02-24 13:22:22.762418|
2021-02-24 13:22:22.765882|
2021-02-24 13:22:22.769618|
2021-02-24 13:22:22.773117|
2021-02-24 13:22:22.776632|
2021-02-24 13:22:22.780189|
2021-02-24 13:22:22.783688|
2021-02-24 13:22:22.788300|
2021-02-24 13:22:22.791852|
2021-02-24 13:22:22.795584|
